country,year,week,temperature,humidity,rainfall,pressure,wind_speed
Bangladesh,2024,18,31.4,44.8,11.8,1011.0,8.4
Bangladesh,2024,19,32.6,38.6,10.4,1015.1,8.3
Bangladesh,2024,20,30.8,40.4,27.7,1012.7,5.6
Bangladesh,2024,21,33.2,42.9,23.0,1012.7,6.0
Bangladesh,2024,22,33.9,52.7,39.7,1010.3,8.5
Bangladesh,2024,23,31.8,57.7,58.7,1013.9,6.9
Bangladesh,2024,24,35.6,60.5,70.3,1011.7,3.6
Bangladesh,2024,25,37.7,63.8,93.2,1015.3,4.7
Bangladesh,2024,26,37.2,57.8,112.8,1009.6,5.0
Bangladesh,2024,27,33.0,64.8,127.7,1010.1,4.1
Bangladesh,2024,28,38.4,66.5,150.3,1008.1,2.9
Bangladesh,2024,29,35.6,71.4,155.8,1010.2,6.5
Bangladesh,2024,30,37.6,67.8,162.8,1006.9,2.6
Bangladesh,2024,31,34.3,73.2,154.8,1009.7,2.2
Bangladesh,2024,32,38.2,76.0,146.6,1008.0,1.8
Bangladesh,2024,33,34.0,86.8,125.1,1006.1,4.4
Bangladesh,2024,34,32.3,79.1,111.2,1007.4,1.9
Bangladesh,2024,35,33.2,90.8,90.9,1009.4,3.5
Bangladesh,2024,36,33.9,83.3,71.6,1002.9,1.0
Bangladesh,2024,37,34.5,89.7,61.6,1004.6,2.0
Bangladesh,2024,38,27.2,83.6,47.4,1005.6,1.0
Bangladesh,2024,39,27.0,87.3,26.3,1007.2,1.7
Bangladesh,2024,40,29.9,89.4,29.9,1006.7,2.8
Bangladesh,2024,41,28.3,90.1,15.5,1003.7,2.0
Bangladesh,2024,42,27.3,82.5,14.9,1006.1,3.2
Bangladesh,2024,43,24.9,88.2,8.1,1005.3,1.9
Bangladesh,2024,44,24.7,81.8,5.0,1007.4,1.9
Bangladesh,2024,45,24.5,77.7,12.7,1003.1,4.3
Bangladesh,2024,46,23.1,74.2,6.7,1006.8,3.4
Bangladesh,2024,47,23.6,71.1,14.4,1006.9,1.8
Bangladesh,2024,48,21.1,72.9,11.4,1010.8,3.2
Bangladesh,2024,49,20.9,70.2,20.9,1006.8,3.1
Bangladesh,2024,50,21.2,55.5,12.2,1009.6,5.2
Bangladesh,2024,51,22.7,48.6,8.9,1009.1,5.0
Bangladesh,2024,52,18.9,56.2,13.6,1014.0,5.2
Bangladesh,2025,1,18.8,50.0,6.7,1011.3,4.5
Bangladesh,2025,2,18.7,51.7,14.0,1011.5,7.0
Bangladesh,2025,3,21.4,48.9,10.8,1012.0,6.8
Bangladesh,2025,4,19.4,54.6,17.3,1011.1,6.7
Bangladesh,2025,5,19.6,42.7,16.8,1011.5,7.9
Bangladesh,2025,6,24.8,47.8,5.3,1011.7,7.2
Bangladesh,2025,7,21.3,30.8,14.7,1012.1,4.0
Bangladesh,2025,8,20.0,36.5,7.8,1013.6,9.4
Bangladesh,2025,9,21.9,22.5,6.5,1012.8,8.9
Bangladesh,2025,10,22.3,32.5,10.9,1014.4,7.7
Bangladesh,2025,11,23.6,32.6,13.0,1013.0,9.8
Bangladesh,2025,12,24.8,34.7,3.2,1013.9,7.4
Bangladesh,2025,13,26.3,39.0,11.0,1014.0,6.7
Bangladesh,2025,14,27.1,45.9,10.5,1020.8,7.6
Bangladesh,2025,15,28.1,38.3,4.3,1018.1,8.9
Bangladesh,2025,16,27.5,40.9,8.8,1011.5,7.2
Bangladesh,2025,17,30.6,36.7,5.0,1016.5,6.7
Bangladesh,2025,18,32.2,33.2,31.1,1014.6,9.1
Bangladesh,2025,19,30.9,44.8,22.2,1013.2,10.8
Bangladesh,2025,20,31.3,44.9,23.1,1015.4,7.8
Bangladesh,2025,21,34.0,50.1,43.4,1011.6,7.7
Bangladesh,2025,22,35.5,53.5,39.6,1010.9,4.7
Bangladesh,2025,23,31.7,48.7,59.4,1011.4,4.5
Bangladesh,2025,24,35.8,53.6,68.5,1010.1,6.4
Bangladesh,2025,25,34.2,57.2,82.9,1009.0,5.3
Bangladesh,2025,26,35.1,57.7,106.2,1009.0,7.3
Bangladesh,2025,27,33.9,59.5,129.3,1006.8,5.4
Bangladesh,2025,28,36.7,65.8,137.1,1006.2,4.3
Bangladesh,2025,29,37.2,70.5,146.3,1007.0,5.1
Bangladesh,2025,30,33.5,73.1,153.7,1002.5,3.7
Bangladesh,2025,31,35.7,73.0,159.1,1008.6,3.2
Bangladesh,2025,32,33.4,75.1,149.2,1003.8,4.9
Bangladesh,2025,33,37.2,80.4,136.3,1005.1,5.1
Bangladesh,2025,34,33.4,90.4,109.5,1003.3,2.5
Bangladesh,2025,35,35.6,80.6,84.3,1004.1,1.0
Bangladesh,2025,36,33.7,86.5,67.8,1011.2,1.5
Bangladesh,2025,37,30.6,82.4,64.9,1006.0,1.9
Bangladesh,2025,38,33.0,83.6,41.2,1002.9,1.5
Bangladesh,2025,39,29.5,83.6,37.7,1002.2,2.6
Bangladesh,2025,40,26.0,85.6,25.6,1002.4,1.0
Bangladesh,2025,41,28.5,81.6,18.5,1005.5,3.7
Bangladesh,2025,42,29.2,82.3,19.6,996.4,1.1
Bangladesh,2025,43,25.7,81.3,13.7,1005.2,1.1
Bangladesh,2025,44,23.6,71.3,5.9,1003.6,4.0
Bangladesh,2025,45,23.3,83.4,17.0,1006.6,2.2
Bangladesh,2025,46,24.5,75.6,2.4,1005.1,3.6
Bangladesh,2025,47,22.3,74.6,6.0,1008.5,3.7
Bangladesh,2025,48,21.8,75.4,15.5,1005.4,7.2
Bangladesh,2025,49,20.3,77.0,13.2,1009.6,3.6
Bangladesh,2025,50,18.7,61.2,12.7,1002.6,2.5
Bangladesh,2025,51,22.5,60.7,20.4,1010.0,3.6
Bangladesh,2025,52,17.2,57.0,11.2,1012.8,6.0
Ethiopia,2020,1,23.3,53.6,0.0,1009.8,8.5
Ethiopia,2020,2,23.4,54.6,0.0,1008.9,4.8
Ethiopia,2020,3,19.5,54.5,0.0,1012.5,8.1
Ethiopia,2020,4,22.5,45.9,0.0,1011.3,7.4
Ethiopia,2020,5,24.8,46.8,0.0,1012.3,7.7
Ethiopia,2020,6,21.3,41.4,0.0,1015.5,8.3
Ethiopia,2020,7,25.3,43.6,0.0,1018.4,9.8
Ethiopia,2020,8,24.5,37.7,0.0,1013.5,5.4
Ethiopia,2020,9,25.2,35.8,0.0,1015.6,11.3
Ethiopia,2020,10,25.8,30.0,0.0,1017.7,9.1
Ethiopia,2020,11,26.2,35.9,0.0,1013.7,8.3
Ethiopia,2020,12,23.1,35.9,0.0,1016.2,7.5
Ethiopia,2020,13,26.9,38.5,0.0,1017.6,7.5
Ethiopia,2020,14,26.4,31.8,0.0,1014.6,5.7
Ethiopia,2020,15,28.5,38.8,0.0,1015.7,5.9
Ethiopia,2020,16,25.3,36.2,0.0,1014.3,8.5
Ethiopia,2020,17,28.0,35.1,0.0,1020.2,7.0
Ethiopia,2020,18,28.5,41.0,0.0,1013.5,7.2
Ethiopia,2020,19,29.9,40.4,0.0,1014.8,6.1
Ethiopia,2020,20,27.6,35.7,0.0,1013.1,8.1
Ethiopia,2020,21,26.8,44.1,0.0,1016.4,6.7
Ethiopia,2020,22,31.3,35.1,0.0,1014.1,6.1
Ethiopia,2020,23,30.0,45.0,0.0,1011.3,6.5
Ethiopia,2020,24,27.7,46.2,8.8,1012.0,5.5
Ethiopia,2020,25,28.4,57.5,19.2,1009.6,6.0
Ethiopia,2020,26,28.1,53.9,31.9,1010.2,3.8
Ethiopia,2020,27,28.2,52.6,43.2,1006.7,4.8
Ethiopia,2020,28,27.0,53.6,71.9,1009.1,5.4
Ethiopia,2020,29,26.7,60.2,77.3,1010.1,3.5
Ethiopia,2020,30,25.9,60.5,88.2,1007.1,2.3
Ethiopia,2020,31,25.5,61.1,77.3,1008.4,2.1
Ethiopia,2020,32,27.9,65.2,109.3,1008.0,4.7
Ethiopia,2020,33,27.0,70.9,95.6,1007.0,5.0
Ethiopia,2020,34,24.9,69.2,108.2,1009.0,1.1
Ethiopia,2020,35,26.8,68.9,116.5,1002.7,1.0
Ethiopia,2020,36,25.4,75.0,120.5,1004.0,1.7
Ethiopia,2020,37,24.9,71.7,108.2,1009.3,4.0
Ethiopia,2020,38,24.7,69.5,105.9,1004.2,3.7
Ethiopia,2020,39,23.8,89.3,107.9,1006.5,2.2
Ethiopia,2020,40,24.2,80.4,111.3,1008.2,3.8
Ethiopia,2020,41,19.8,81.0,103.4,1005.2,3.5
Ethiopia,2020,42,18.5,81.3,88.8,1003.4,2.7
Ethiopia,2020,43,20.4,72.1,82.6,1003.7,1.4
Ethiopia,2020,44,19.3,79.8,79.5,1005.0,3.3
Ethiopia,2020,45,21.3,77.0,75.1,1008.3,4.8
Ethiopia,2020,46,21.3,64.0,55.3,1009.1,1.0
Ethiopia,2020,47,20.8,69.5,36.7,1007.4,2.5
Ethiopia,2020,48,20.4,69.6,24.4,1007.0,6.2
Ethiopia,2020,49,22.4,70.9,33.7,1010.2,4.7
Ethiopia,2020,50,21.3,70.7,14.7,1013.7,4.0
Ethiopia,2020,51,18.2,62.5,7.3,1006.3,4.6
Ethiopia,2020,52,22.9,62.6,2.7,1010.2,7.5
Ethiopia,2021,1,20.9,59.9,0.0,1009.9,6.7
Ethiopia,2021,2,21.1,53.0,0.0,1009.7,4.6
Ethiopia,2021,3,24.6,51.9,0.0,1010.7,6.6
Ethiopia,2021,4,21.5,46.0,0.0,1013.4,6.0
Ethiopia,2021,5,20.0,41.4,0.0,1010.8,6.5
Ethiopia,2021,6,22.3,46.5,0.0,1012.1,5.3
Ethiopia,2021,7,25.8,45.5,0.0,1013.1,7.5
Ethiopia,2021,8,26.4,34.9,0.0,1014.2,4.7
Ethiopia,2021,9,23.1,43.4,0.0,1014.1,6.1
Ethiopia,2021,10,23.4,40.3,0.0,1013.3,8.0
Ethiopia,2021,11,23.9,34.8,0.0,1015.7,8.1
Ethiopia,2021,12,24.7,32.7,0.0,1019.0,6.8
Ethiopia,2021,13,26.7,39.9,0.0,1011.1,7.5
Ethiopia,2021,14,28.3,34.2,0.0,1013.8,9.7
Ethiopia,2021,15,27.3,38.0,0.0,1011.8,9.9
Ethiopia,2021,16,29.3,30.6,0.0,1014.4,8.9
Ethiopia,2021,17,29.7,38.4,0.0,1013.0,7.3
Ethiopia,2021,18,27.8,33.4,0.0,1018.2,4.8
Ethiopia,2021,19,27.5,40.9,0.0,1018.8,10.0
Ethiopia,2021,20,30.7,39.3,0.0,1016.0,6.1
Ethiopia,2021,21,27.5,47.1,0.0,1016.8,7.5
Ethiopia,2021,22,30.2,34.6,0.0,1012.7,7.4
Ethiopia,2021,23,27.7,39.9,5.4,1008.0,7.1
Ethiopia,2021,24,30.4,46.0,7.5,1010.4,6.0
Ethiopia,2021,25,31.9,52.4,17.1,1010.1,6.1
Ethiopia,2021,26,27.6,41.6,27.1,1008.1,5.3
Ethiopia,2021,27,31.3,47.2,52.6,1009.4,6.2
Ethiopia,2021,28,29.2,56.0,53.5,1008.4,4.8
Ethiopia,2021,29,27.8,52.9,66.2,1011.2,4.5
Ethiopia,2021,30,28.0,59.7,78.0,1009.6,4.8
Ethiopia,2021,31,28.0,60.2,86.8,1009.3,3.7
Ethiopia,2021,32,27.0,69.0,98.3,1010.3,5.9
Ethiopia,2021,33,26.8,63.2,89.9,1007.1,2.6
Ethiopia,2021,34,27.5,60.7,102.2,1010.2,5.4
Ethiopia,2021,35,25.4,72.3,120.0,1006.8,1.0
Ethiopia,2021,36,24.5,66.5,112.2,1007.1,1.5
Ethiopia,2021,37,26.8,69.9,112.7,1005.0,4.2
Ethiopia,2021,38,25.2,68.7,107.0,1004.3,3.2
Ethiopia,2021,39,26.9,72.9,108.3,1002.9,4.4
Ethiopia,2021,40,22.0,67.1,100.3,1006.1,3.0
Ethiopia,2021,41,21.8,73.9,93.1,1005.8,2.0
Ethiopia,2021,42,18.5,79.1,91.7,1005.6,1.0
Ethiopia,2021,43,21.5,77.6,85.9,1004.7,3.2
Ethiopia,2021,44,21.2,70.6,68.6,1005.6,2.2
Ethiopia,2021,45,21.5,78.9,59.6,1003.3,5.0
Ethiopia,2021,46,22.9,72.2,63.5,1006.3,1.8
Ethiopia,2021,47,20.4,66.6,45.6,1006.9,1.0
Ethiopia,2021,48,19.8,76.5,40.4,1007.5,3.6
Ethiopia,2021,49,20.4,60.9,31.5,1008.0,3.2
Ethiopia,2021,50,20.2,66.5,19.5,1008.8,3.0
Ethiopia,2021,51,24.9,60.9,0.0,1007.6,7.7
Ethiopia,2021,52,20.7,58.9,0.0,1009.7,3.8
Ethiopia,2022,1,22.0,55.2,0.0,1010.1,4.4
Ethiopia,2022,2,21.4,58.0,0.0,1008.9,5.0
Ethiopia,2022,3,21.2,50.3,0.0,1013.8,5.2
Ethiopia,2022,4,22.7,48.8,0.0,1011.8,5.0
Ethiopia,2022,5,19.5,45.4,0.0,1014.3,7.6
Ethiopia,2022,6,23.8,44.5,0.0,1010.2,7.1
Ethiopia,2022,7,23.4,40.5,0.0,1013.6,4.4
Ethiopia,2022,8,21.6,45.4,0.0,1016.1,4.6
Ethiopia,2022,9,22.6,41.6,0.0,1011.9,7.5
Ethiopia,2022,10,28.5,35.6,0.0,1013.1,7.0
Ethiopia,2022,11,26.6,43.8,0.0,1009.9,9.5
Ethiopia,2022,12,23.7,47.0,0.0,1016.2,9.1
Ethiopia,2022,13,26.3,42.0,0.0,1018.1,9.4
Ethiopia,2022,14,25.9,33.9,0.0,1014.8,9.1
Ethiopia,2022,15,26.2,34.0,0.0,1013.7,6.9
Ethiopia,2022,16,27.4,32.3,0.0,1012.8,8.4
Ethiopia,2022,17,28.6,38.1,0.0,1015.4,11.9
Ethiopia,2022,18,28.8,43.4,0.0,1018.1,8.5
Ethiopia,2022,19,28.0,48.4,0.0,1018.3,6.0
Ethiopia,2022,20,30.3,42.1,0.0,1010.7,5.4
Ethiopia,2022,21,28.2,42.8,0.0,1011.9,7.5
Ethiopia,2022,22,27.7,43.8,0.1,1009.5,4.8
Ethiopia,2022,23,33.1,44.2,0.0,1013.7,5.6
Ethiopia,2022,24,30.8,49.2,0.0,1010.3,5.8
Ethiopia,2022,25,33.6,44.4,36.6,1011.3,5.2
Ethiopia,2022,26,29.6,55.2,43.4,1013.7,4.2
Ethiopia,2022,27,26.3,52.4,46.7,1007.1,4.9
Ethiopia,2022,28,31.2,54.6,66.0,1005.8,4.8
Ethiopia,2022,29,30.4,60.1,71.9,1010.2,4.4
Ethiopia,2022,30,24.7,64.3,87.1,1007.7,5.6
Ethiopia,2022,31,27.1,58.2,88.4,1007.5,6.0
Ethiopia,2022,32,24.9,66.1,104.2,1005.8,3.6
Ethiopia,2022,33,27.5,61.7,93.8,1009.9,2.6
Ethiopia,2022,34,24.3,64.7,110.3,1005.3,4.6
Ethiopia,2022,35,27.8,63.7,108.8,1007.1,1.8
Ethiopia,2022,36,24.9,73.5,96.2,1005.7,1.0
Ethiopia,2022,37,25.2,66.0,117.4,1002.6,3.2
Ethiopia,2022,38,26.2,76.5,125.5,1004.5,1.0
Ethiopia,2022,39,23.5,73.6,117.1,1003.2,1.6
Ethiopia,2022,40,21.5,69.5,114.8,1006.0,1.9
Ethiopia,2022,41,23.3,80.5,104.4,1007.5,2.0
Ethiopia,2022,42,22.1,70.9,106.3,1007.3,1.0
Ethiopia,2022,43,20.4,70.5,90.3,1006.5,3.9
Ethiopia,2022,44,20.7,70.0,81.2,1002.5,2.1
Ethiopia,2022,45,20.8,76.0,78.5,1007.4,2.2
Ethiopia,2022,46,22.3,67.1,60.2,1004.8,3.6
Ethiopia,2022,47,23.2,74.1,43.8,1005.8,4.5
Ethiopia,2022,48,19.8,67.7,40.4,1009.9,5.4
Ethiopia,2022,49,20.1,63.7,21.3,1009.6,3.8
Ethiopia,2022,50,23.5,57.4,12.9,1006.4,1.4
Ethiopia,2022,51,20.2,61.7,0.0,1007.2,4.4
Ethiopia,2022,52,22.2,54.1,0.0,1013.7,3.9
Ethiopia,2023,1,20.1,57.8,0.0,1011.9,6.2
Ethiopia,2023,2,23.7,59.3,0.0,1012.7,6.5
Ethiopia,2023,3,23.7,51.4,0.0,1011.5,6.9
Ethiopia,2023,4,21.9,52.3,0.0,1010.4,7.0
Ethiopia,2023,5,25.5,47.7,0.0,1009.6,6.4
Ethiopia,2023,6,25.1,37.7,0.0,1011.8,8.4
Ethiopia,2023,7,25.1,40.0,0.0,1016.6,6.5
Ethiopia,2023,8,24.2,43.1,0.0,1017.8,7.6
Ethiopia,2023,9,25.2,41.6,0.0,1011.0,9.2
Ethiopia,2023,10,24.3,35.5,0.0,1013.2,4.8
Ethiopia,2023,11,26.0,40.2,0.0,1012.6,8.8
Ethiopia,2023,12,25.1,41.5,0.0,1013.1,10.2
Ethiopia,2023,13,25.7,33.8,0.0,1013.9,10.2
Ethiopia,2023,14,29.7,35.2,0.0,1017.6,9.1
Ethiopia,2023,15,25.7,36.1,0.0,1014.2,7.3
Ethiopia,2023,16,29.0,38.3,0.0,1014.6,10.4
Ethiopia,2023,17,27.0,35.9,0.0,1014.6,7.8
Ethiopia,2023,18,29.4,38.2,0.0,1016.1,6.1
Ethiopia,2023,19,28.7,29.1,0.0,1013.3,11.0
Ethiopia,2023,20,30.1,43.9,0.0,1011.5,4.7
Ethiopia,2023,21,30.5,45.3,0.0,1012.3,7.6
Ethiopia,2023,22,30.4,45.6,0.0,1010.9,6.6
Ethiopia,2023,23,29.6,45.0,7.2,1011.6,6.1
Ethiopia,2023,24,30.8,42.5,31.4,1012.2,4.8
Ethiopia,2023,25,32.3,45.8,19.7,1010.1,5.8
Ethiopia,2023,26,28.9,41.9,28.6,1011.3,5.2
Ethiopia,2023,27,29.9,50.5,44.5,1011.6,5.8
Ethiopia,2023,28,26.3,59.2,55.5,1009.8,2.6
Ethiopia,2023,29,29.1,59.5,73.0,1006.1,5.1
Ethiopia,2023,30,24.6,63.0,81.8,1007.0,1.8
Ethiopia,2023,31,28.0,57.1,100.3,1009.4,3.8
Ethiopia,2023,32,27.2,60.2,103.6,1004.7,3.9
Ethiopia,2023,33,25.0,63.0,107.9,1004.4,1.0
Ethiopia,2023,34,25.7,71.9,116.7,1000.9,4.2
Ethiopia,2023,35,25.2,68.4,104.5,1006.2,2.7
Ethiopia,2023,36,23.1,73.0,120.0,1008.1,1.8
Ethiopia,2023,37,22.5,76.5,110.7,1006.3,1.7
Ethiopia,2023,38,24.1,75.5,117.6,1005.9,1.8
Ethiopia,2023,39,20.6,74.7,102.3,1006.7,3.7
Ethiopia,2023,40,22.0,72.0,97.7,1005.2,1.4
Ethiopia,2023,41,23.3,74.2,114.3,1007.2,4.3
Ethiopia,2023,42,22.4,80.4,94.2,1004.5,3.8
Ethiopia,2023,43,25.0,68.6,98.8,1005.5,1.0
Ethiopia,2023,44,23.8,82.5,70.4,1007.0,3.6
Ethiopia,2023,45,20.4,74.8,88.5,1005.7,4.0
Ethiopia,2023,46,20.9,67.8,41.5,1007.0,4.5
Ethiopia,2023,47,22.9,73.5,39.4,1009.2,2.1
Ethiopia,2023,48,20.0,70.3,37.2,1007.5,6.5
Ethiopia,2023,49,20.6,66.2,15.6,1011.5,3.1
Ethiopia,2023,50,19.4,68.1,29.6,1008.7,6.3
Ethiopia,2023,51,20.0,54.6,6.0,1010.8,4.0
Ethiopia,2023,52,19.6,60.6,0.0,1011.2,6.1
Ethiopia,2024,1,24.2,59.4,0.0,1010.0,5.1
Ethiopia,2024,2,23.6,55.0,0.0,1010.2,2.1
Ethiopia,2024,3,21.2,47.9,0.0,1012.9,9.1
Ethiopia,2024,4,21.6,48.1,0.0,1012.1,8.5
Ethiopia,2024,5,21.8,45.0,0.0,1012.7,6.9
Ethiopia,2024,6,24.8,44.2,0.0,1011.1,5.8
Ethiopia,2024,7,22.7,47.9,0.0,1012.7,9.1
Ethiopia,2024,8,23.5,43.6,0.0,1015.8,5.3
Ethiopia,2024,9,24.0,35.6,0.0,1014.8,11.0
Ethiopia,2024,10,23.7,39.9,0.0,1013.0,6.1
Ethiopia,2024,11,26.4,30.4,0.0,1014.7,9.3
Ethiopia,2024,12,25.9,38.0,0.0,1016.9,5.0
Ethiopia,2024,13,26.2,28.7,0.0,1013.3,5.9
Ethiopia,2024,14,28.5,33.2,0.0,1015.4,6.6
Ethiopia,2024,15,29.1,35.4,0.0,1013.0,7.8
Ethiopia,2024,16,28.8,25.6,0.0,1014.5,9.9
Ethiopia,2024,17,29.1,44.1,0.0,1012.3,9.6
Ethiopia,2024,18,28.0,31.0,0.0,1014.5,6.5
Ethiopia,2024,19,28.0,39.6,0.0,1013.9,6.8
Ethiopia,2024,20,30.0,40.4,0.0,1015.6,6.8
Ethiopia,2024,21,31.6,34.8,0.0,1013.8,7.5
Ethiopia,2024,22,29.6,38.9,0.0,1009.1,6.8
Ethiopia,2024,23,29.7,39.6,0.5,1012.0,5.3
Ethiopia,2024,24,29.1,42.2,6.9,1012.2,5.5
Ethiopia,2024,25,29.9,46.4,26.2,1009.9,9.1
Ethiopia,2024,26,28.7,51.2,43.8,1012.6,5.7
Ethiopia,2024,27,28.3,52.4,55.5,1010.3,3.9
Ethiopia,2024,28,28.9,61.5,56.0,1008.8,4.0
Ethiopia,2024,29,30.1,52.1,77.2,1008.0,4.0
Ethiopia,2024,30,28.2,64.3,68.8,1009.1,2.9
Ethiopia,2024,31,26.5,56.3,95.9,1008.3,3.6
Ethiopia,2024,32,28.2,61.4,103.5,1004.4,3.6
Ethiopia,2024,33,24.4,63.5,121.4,1007.6,3.1
Ethiopia,2024,34,23.7,65.7,98.8,1005.3,2.5
Ethiopia,2024,35,26.1,66.5,100.4,1006.7,1.5
Ethiopia,2024,36,24.3,76.7,107.1,1009.1,2.9
Ethiopia,2024,37,27.9,66.6,107.6,1003.0,2.2
Ethiopia,2024,38,21.8,73.1,121.3,1001.6,3.7
Ethiopia,2024,39,25.1,72.5,102.8,1004.2,1.0
Ethiopia,2024,40,24.0,75.6,104.4,1005.9,4.1
Ethiopia,2024,41,24.3,75.9,102.8,1005.1,2.4
Ethiopia,2024,42,21.8,74.6,90.5,1005.2,1.0
Ethiopia,2024,43,23.3,75.5,95.4,1006.3,3.3
Ethiopia,2024,44,23.4,74.5,74.1,1006.6,3.6
Ethiopia,2024,45,20.9,71.6,73.0,1009.1,2.8
Ethiopia,2024,46,21.6,72.9,44.1,1006.9,5.3
Ethiopia,2024,47,21.4,66.3,45.8,1004.3,1.0
Ethiopia,2024,48,22.3,67.4,17.1,1006.8,5.1
Ethiopia,2024,49,19.7,71.5,25.2,1007.2,5.7
Ethiopia,2024,50,21.7,58.3,12.7,1011.5,6.0
Ethiopia,2024,51,19.1,62.0,0.0,1010.3,4.4
Ethiopia,2024,52,22.5,55.6,0.0,1009.0,6.3
Ethiopia,2025,1,20.6,54.1,0.0,1010.4,4.6
Ethiopia,2025,2,21.8,51.9,0.0,1011.2,5.1
Ethiopia,2025,3,23.0,49.0,0.0,1013.6,5.3
Ethiopia,2025,4,22.5,49.8,0.0,1013.8,5.6
Ethiopia,2025,5,21.5,50.7,0.0,1010.0,4.9
Ethiopia,2025,6,21.7,48.8,0.0,1009.4,3.7
Ethiopia,2025,7,23.6,47.4,0.0,1013.9,6.7
Ethiopia,2025,8,24.2,38.1,0.0,1015.9,8.7
Ethiopia,2025,9,21.8,38.4,0.0,1014.8,9.2
Ethiopia,2025,10,23.8,40.2,0.0,1013.0,8.1
Ethiopia,2025,11,26.9,39.0,0.0,1013.5,9.5
Ethiopia,2025,12,27.3,38.5,0.0,1016.3,6.8
Ethiopia,2025,13,26.6,36.0,0.0,1011.0,7.4
Ethiopia,2025,14,25.8,48.3,0.0,1016.2,10.1
Ethiopia,2025,15,29.3,37.4,0.0,1014.5,8.2
Ethiopia,2025,16,27.7,30.3,0.0,1012.6,6.7
Ethiopia,2025,17,28.2,28.4,0.0,1014.6,5.7
Ethiopia,2025,18,29.4,32.6,0.0,1013.7,7.4
Ethiopia,2025,19,28.9,38.9,0.0,1015.5,7.3
Ethiopia,2025,20,27.5,35.7,0.0,1012.5,6.4
Ethiopia,2025,21,27.6,33.3,0.0,1011.6,4.9
Ethiopia,2025,22,30.9,35.1,0.0,1011.0,7.9
Ethiopia,2025,23,29.0,43.5,0.0,1013.3,6.3
Ethiopia,2025,24,29.3,46.7,15.1,1010.6,5.9
Ethiopia,2025,25,29.3,46.6,15.5,1010.9,5.3
Ethiopia,2025,26,28.7,50.5,28.9,1009.3,5.3
Ethiopia,2025,27,26.7,53.7,55.8,1005.8,4.3
Ethiopia,2025,28,29.7,54.9,57.7,1008.9,5.0
Ethiopia,2025,29,24.6,52.2,71.1,1010.2,3.6
Ethiopia,2025,30,26.7,63.4,81.3,1006.0,4.1
Ethiopia,2025,31,25.2,66.4,87.7,1008.6,4.5
Ethiopia,2025,32,24.6,69.6,104.5,1011.4,2.5
Ethiopia,2025,33,25.4,68.5,105.3,1004.9,1.9
Ethiopia,2025,34,24.4,65.4,100.2,1007.7,1.0
Ethiopia,2025,35,25.0,67.0,117.6,1007.1,2.5
Ethiopia,2025,36,25.5,72.5,115.3,1005.1,2.8
Ethiopia,2025,37,24.0,79.1,107.5,1009.3,3.2
Ethiopia,2025,38,25.9,71.6,116.5,1001.6,5.7
Ethiopia,2025,39,23.4,72.5,121.4,1006.9,2.0
Ethiopia,2025,40,22.4,67.7,111.6,1003.2,1.0
Ethiopia,2025,41,22.4,79.0,106.4,1005.8,3.4
Ethiopia,2025,42,21.2,75.8,112.4,1007.6,1.2
Ethiopia,2025,43,22.1,71.4,101.4,1007.9,4.1
Ethiopia,2025,44,23.1,73.1,73.4,1004.3,2.7
Ethiopia,2025,45,18.7,68.6,66.0,1005.4,1.0
Ethiopia,2025,46,20.0,74.5,68.5,1010.0,4.3
Ethiopia,2025,47,20.4,73.6,41.5,1005.0,3.7
Ethiopia,2025,48,18.6,73.9,44.6,1009.9,2.8
Ethiopia,2025,49,22.3,70.2,20.0,1005.5,5.0
Ethiopia,2025,50,21.5,67.2,29.0,1009.3,4.0
Ethiopia,2025,51,20.9,65.4,3.9,1010.5,6.3
Ethiopia,2025,52,19.8,56.3,0.0,1004.8,6.1
Philippines,2020,1,29.3,87.0,157.0,1009.1,4.2
Philippines,2020,2,28.1,77.7,166.6,1009.1,5.4
Philippines,2020,3,27.7,82.1,163.0,1009.1,6.3
Philippines,2020,4,26.9,83.0,162.6,1011.4,7.6
Philippines,2020,5,27.0,86.9,172.7,1011.9,8.3
Philippines,2020,6,29.3,79.4,161.4,1015.4,8.3
Philippines,2020,7,26.8,85.9,164.4,1012.8,4.9
Philippines,2020,8,29.1,87.6,164.1,1017.2,6.2
Philippines,2020,9,31.7,79.0,156.4,1016.1,7.6
Philippines,2020,10,26.6,86.3,158.4,1012.1,6.0
Philippines,2020,11,30.1,88.5,149.9,1019.5,9.0
Philippines,2020,12,28.0,72.8,162.9,1011.5,6.4
Philippines,2020,13,28.3,73.5,159.6,1013.5,8.2
Philippines,2020,14,28.1,68.4,139.2,1019.8,8.4
Philippines,2020,15,30.5,70.1,136.5,1016.7,5.1
Philippines,2020,16,27.6,79.7,114.1,1017.5,8.6
Philippines,2020,17,28.1,69.8,108.6,1015.6,6.9
Philippines,2020,18,29.4,75.9,109.9,1012.4,8.1
Philippines,2020,19,29.2,73.3,100.2,1012.8,6.2
Philippines,2020,20,29.0,67.0,84.2,1014.1,6.3
Philippines,2020,21,28.3,64.7,88.3,1009.4,5.9
Philippines,2020,22,28.8,72.8,68.4,1013.6,4.9
Philippines,2020,23,27.6,74.4,77.4,1010.3,5.3
Philippines,2020,24,29.0,65.8,81.5,1011.6,5.0
Philippines,2020,25,28.8,66.5,47.1,1012.0,7.2
