country,disease,year,week,cases,deaths
India,Malaria,2023,3,5378,18
India,Measles,2023,3,188656,1900
India,Yellow Fever,2023,3,7389,573
India,Dengue,2023,4,6760,3
India,Cholera,2023,4,5923,88
India,Malaria,2023,4,5312,22
India,Measles,2023,4,222139,2146
India,Yellow Fever,2023,4,5459,442
India,Dengue,2023,5,9240,8
India,Cholera,2023,5,7887,120
India,Malaria,2023,5,8076,20
India,Measles,2023,5,519544,5281
India,Yellow Fever,2023,5,4884,355
India,Dengue,2023,6,9512,3
India,Cholera,2023,6,4375,68
India,Malaria,2023,6,6988,21
India,Measles,2023,6,947482,9463
India,Yellow Fever,2023,6,5886,472
India,Dengue,2023,7,10502,3
India,Cholera,2023,7,7296,110
India,Malaria,2023,7,6122,20
India,Measles,2023,7,490241,5095
India,Yellow Fever,2023,7,7910,691
India,Dengue,2023,8,6754,4
India,Cholera,2023,8,7774,113
India,Malaria,2023,8,4892,18
India,Measles,2023,8,481763,4752
India,Yellow Fever,2023,8,5105,416
India,Dengue,2023,9,6429,5
India,Cholera,2023,9,5962,83
India,Malaria,2023,9,3916,8
India,Measles,2023,9,924967,9160
India,Yellow Fever,2023,9,9858,810
India,Dengue,2023,10,6084,1
India,Cholera,2023,10,7950,110
India,Malaria,2023,10,7307,20
India,Measles,2023,10,639838,6336
India,Yellow Fever,2023,10,6609,540
India,Dengue,2023,11,7375,3
India,Cholera,2023,11,6551,109
India,Malaria,2023,11,6590,19
India,Measles,2023,11,434212,4315
India,Yellow Fever,2023,11,8528,653
India,Dengue,2023,12,7582,3
India,Cholera,2023,12,8183,111
India,Malaria,2023,12,7869,24
India,Measles,2023,12,6756,65
India,Yellow Fever,2023,12,8735,673
India,Dengue,2023,13,6964,2
India,Cholera,2023,13,6951,127
India,Malaria,2023,13,7680,27
India,Measles,2023,13,645141,6587
India,Yellow Fever,2023,13,8602,737
India,Dengue,2023,14,6684,2
India,Cholera,2023,14,9205,158
India,Malaria,2023,14,6411,18
India,Measles,2023,14,8571,86
India,Yellow Fever,2023,14,9431,711
India,Dengue,2023,15,8953,1
India,Cholera,2023,15,6827,109
India,Malaria,2023,15,7129,14
India,Measles,2023,15,4632,45
India,Yellow Fever,2023,15,9203,709
India,Dengue,2023,16,7751,2
India,Cholera,2023,16,7986,128
India,Malaria,2023,16,6307,24
India,Measles,2023,16,2966,27
India,Yellow Fever,2023,16,6554,526
India,Dengue,2023,17,6845,2
India,Cholera,2023,17,5449,79
India,Malaria,2023,17,4603,7
India,Measles,2023,17,9307,88
India,Yellow Fever,2023,17,5867,448
India,Dengue,2023,18,5461,4
India,Cholera,2023,18,8471,138
India,Malaria,2023,18,7825,26
India,Measles,2023,18,9071,97
India,Yellow Fever,2023,18,5467,477
India,Dengue,2023,19,4498,3
India,Cholera,2023,19,4910,74
India,Malaria,2023,19,4421,17
India,Measles,2023,19,8400,72
India,Yellow Fever,2023,19,7854,588
India,Dengue,2023,20,8353,5
India,Cholera,2023,20,9447,151
India,Malaria,2023,20,9243,32
India,Measles,2023,20,8118,78
India,Yellow Fever,2023,20,5615,427
India,Dengue,2023,21,7841,4
India,Cholera,2023,21,5568,70
India,Malaria,2023,21,9793,26
India,Measles,2023,21,7395,62
India,Yellow Fever,2023,21,7194,587
India,Dengue,2023,22,6746,3
India,Cholera,2023,22,7710,115
India,Malaria,2023,22,6046,20
India,Measles,2023,22,7243,93
India,Yellow Fever,2023,22,7301,571
India,Dengue,2023,23,475418,252
India,Cholera,2023,23,6008,90
India,Malaria,2023,23,7492,26
India,Measles,2023,23,5787,64
India,Yellow Fever,2023,23,9006,715
India,Dengue,2023,24,802928,421
India,Cholera,2023,24,6617,107
India,Malaria,2023,24,6785,16
India,Measles,2023,24,7040,80
India,Yellow Fever,2023,24,7474,599
India,Dengue,2023,25,857072,434
India,Cholera,2023,25,988282,14807
India,Malaria,2023,25,7597,24
India,Measles,2023,25,6434,68
India,Yellow Fever,2023,25,4622,373
India,Dengue,2023,26,654464,332
India,Cholera,2023,26,734948,10978
India,Malaria,2023,26,303738,916
India,Measles,2023,26,9068,101
India,Yellow Fever,2023,26,5183,399
India,Dengue,2023,27,1132376,549
India,Cholera,2023,27,884180,12964
India,Malaria,2023,27,5698,11
India,Measles,2023,27,7196,67
India,Yellow Fever,2023,27,4069,329
India,Dengue,2023,28,1450461,778
India,Cholera,2023,28,1135335,17091
India,Malaria,2023,28,191885,586
India,Measles,2023,28,6689,61
India,Yellow Fever,2023,28,5718,467
India,Dengue,2023,29,1379202,665
India,Cholera,2023,29,946318,14204
India,Malaria,2023,29,327169,981
India,Measles,2023,29,7801,89
India,Yellow Fever,2023,29,9195,737
India,Dengue,2023,30,915821,499
India,Cholera,2023,30,963524,14437
India,Malaria,2023,30,817814,2399
India,Measles,2023,30,6753,67
India,Yellow Fever,2023,30,8229,621
India,Dengue,2023,31,1549508,752
India,Cholera,2023,31,1039996,15755
India,Malaria,2023,31,1199647,3672
India,Measles,2023,31,7291,78
India,Yellow Fever,2023,31,6215,483
India,Dengue,2023,32,944547,475
India,Cholera,2023,32,403967,6038
India,Malaria,2023,32,920941,2763
India,Measles,2023,32,9488,110
India,Yellow Fever,2023,32,9773,786
India,Dengue,2023,33,1090762,548
India,Cholera,2023,33,434786,6433
India,Malaria,2023,33,1101713,3421
India,Measles,2023,33,8471,86
India,Yellow Fever,2023,33,4101,295
India,Dengue,2023,34,895116,400
India,Cholera,2023,34,430868,6512
India,Malaria,2023,34,1019048,2992
India,Measles,2023,34,7810,78
India,Yellow Fever,2023,34,9827,776
India,Dengue,2023,35,880892,501
India,Cholera,2023,35,413451,6294
India,Malaria,2023,35,1321015,3984
India,Measles,2023,35,5958,63
India,Yellow Fever,2023,35,7686,616
India,Dengue,2023,36,877026,448
India,Cholera,2023,36,9207,134
India,Malaria,2023,36,1394297,4258
India,Measles,2023,36,8792,75
India,Yellow Fever,2023,36,6201,514
India,Dengue,2023,37,533564,267
India,Cholera,2023,37,4467,60
India,Malaria,2023,37,1035201,3218
India,Measles,2023,37,7993,77
India,Yellow Fever,2023,37,7259,557
India,Dengue,2023,38,8607,7
India,Cholera,2023,38,8861,132
India,Malaria,2023,38,1471613,4497
India,Measles,2023,38,5906,62
India,Yellow Fever,2023,38,6181,503
India,Dengue,2023,39,5784,2
India,Cholera,2023,39,8979,132
India,Malaria,2023,39,1530467,4598
India,Measles,2023,39,8869,104
India,Yellow Fever,2023,39,8710,666
India,Dengue,2023,40,5964,4
India,Cholera,2023,40,5942,79
India,Malaria,2023,40,1010894,3128
India,Measles,2023,40,8067,90
India,Yellow Fever,2023,40,8126,661
India,Dengue,2023,41,5742,4
India,Cholera,2023,41,6375,100
India,Malaria,2023,41,828345,2358
India,Measles,2023,41,6381,51
India,Yellow Fever,2023,41,6826,548
India,Dengue,2023,42,7865,2
India,Cholera,2023,42,7555,108
India,Malaria,2023,42,657722,1976
India,Measles,2023,42,5602,55
India,Yellow Fever,2023,42,7126,585
India,Dengue,2023,43,6481,1
India,Cholera,2023,43,8544,120
India,Malaria,2023,43,730699,2217
India,Measles,2023,43,7189,73
India,Yellow Fever,2023,43,6872,566
India,Dengue,2023,44,7460,3
India,Cholera,2023,44,7622,112
India,Malaria,2023,44,586196,1809
India,Measles,2023,44,7597,72
India,Yellow Fever,2023,44,7947,661
India,Dengue,2023,45,6051,2
India,Cholera,2023,45,7686,121
India,Malaria,2023,45,342092,1023
India,Measles,2023,45,8520,92
India,Yellow Fever,2023,45,6861,512
India,Dengue,2023,46,4554,3
India,Cholera,2023,46,7808,107
India,Malaria,2023,46,457257,1399
India,Measles,2023,46,7204,73
India,Yellow Fever,2023,46,9425,797
India,Dengue,2023,47,6676,6
India,Cholera,2023,47,5675,95
India,Malaria,2023,47,382512,1140
India,Measles,2023,47,6255,51
India,Yellow Fever,2023,47,7551,617
India,Dengue,2023,48,9979,7
India,Cholera,2023,48,6784,120
India,Malaria,2023,48,9216,24
India,Measles,2023,48,7405,87
India,Yellow Fever,2023,48,7110,524
India,Dengue,2023,49,6009,1
India,Cholera,2023,49,7419,113
India,Malaria,2023,49,5206,14
India,Measles,2023,49,4144,34
India,Yellow Fever,2023,49,6963,547
India,Dengue,2023,50,5831,1
India,Cholera,2023,50,7772,132
India,Malaria,2023,50,6422,27
India,Measles,2023,50,7916,71
India,Yellow Fever,2023,50,6501,499
India,Dengue,2023,51,4817,2
India,Cholera,2023,51,7777,116
India,Malaria,2023,51,5855,17
India,Measles,2023,51,208533,2154
India,Yellow Fever,2023,51,8234,692
India,Dengue,2023,52,5407,6
India,Cholera,2023,52,7657,99
India,Malaria,2023,52,6307,17
India,Measles,2023,52,258100,2651
India,Yellow Fever,2023,52,8745,661
India,Dengue,2024,1,5069,2
India,Cholera,2024,1,7507,122
India,Malaria,2024,1,5548,12
India,Measles,2024,1,190391,1882
India,Yellow Fever,2024,1,6079,493
India,Dengue,2024,2,7785,2
India,Cholera,2024,2,6620,95
India,Malaria,2024,2,8220,27
India,Measles,2024,2,256478,2626
India,Yellow Fever,2024,2,6871,570
India,Dengue,2024,3,6053,6
India,Cholera,2024,3,8024,121
India,Malaria,2024,3,5941,18
India,Measles,2024,3,235517,2285
India,Yellow Fever,2024,3,7309,588
India,Dengue,2024,4,6807,5
India,Cholera,2024,4,6882,97
India,Malaria,2024,4,8200,24
India,Measles,2024,4,134930,1352
India,Yellow Fever,2024,4,6855,558
India,Dengue,2024,5,6901,3
India,Cholera,2024,5,6300,98
India,Malaria,2024,5,9834,31
India,Measles,2024,5,472322,4720
India,Yellow Fever,2024,5,9382,714
India,Dengue,2024,6,8287,4
India,Cholera,2024,6,6713,99
India,Malaria,2024,6,6608,29
India,Measles,2024,6,718296,7287
India,Yellow Fever,2024,6,7740,674
India,Dengue,2024,7,8828,4
India,Cholera,2024,7,8735,125
India,Malaria,2024,7,6961,15
India,Measles,2024,7,735776,7432
India,Yellow Fever,2024,7,7594,560
India,Dengue,2024,8,8332,4
India,Cholera,2024,8,7155,115
India,Malaria,2024,8,8174,27
India,Measles,2024,8,448387,4505
India,Yellow Fever,2024,8,4407,347
India,Dengue,2024,9,9136,3
India,Cholera,2024,9,8667,112
India,Malaria,2024,9,9222,28
India,Measles,2024,9,410554,4046
India,Yellow Fever,2024,9,7213,562
India,Dengue,2024,10,6809,6
India,Cholera,2024,10,4159,67
India,Malaria,2024,10,7125,21
India,Measles,2024,10,7931,71
India,Yellow Fever,2024,10,6756,502
India,Dengue,2024,11,6905,1
India,Cholera,2024,11,6393,93
India,Malaria,2024,11,7982,27
India,Measles,2024,11,7253,75
India,Yellow Fever,2024,11,6130,458
India,Dengue,2024,12,6303,3
India,Cholera,2024,12,4461,73
India,Malaria,2024,12,8195,23
India,Measles,2024,12,7393,88
India,Yellow Fever,2024,12,6622,546
India,Dengue,2024,13,6925,2
India,Cholera,2024,13,7818,109
India,Malaria,2024,13,6771,27
India,Measles,2024,13,8398,85
India,Yellow Fever,2024,13,10208,826
India,Dengue,2024,14,6320,6
India,Cholera,2024,14,5640,82
India,Malaria,2024,14,7377,24
India,Measles,2024,14,7440,73
India,Yellow Fever,2024,14,8232,627
India,Dengue,2024,15,9380,3
India,Cholera,2024,15,6453,98
India,Malaria,2024,15,7245,17
India,Measles,2024,15,6674,73
India,Yellow Fever,2024,15,6573,560
India,Dengue,2024,16,5867,5
India,Cholera,2024,16,8700,116
India,Malaria,2024,16,6536,23
India,Measles,2024,16,7322,70
India,Yellow Fever,2024,16,7676,617
India,Dengue,2024,17,6200,2
India,Cholera,2024,17,8999,161
India,Malaria,2024,17,8341,29
India,Measles,2024,17,8580,76
India,Yellow Fever,2024,17,6820,544
India,Dengue,2024,18,8148,1
India,Cholera,2024,18,6741,100
India,Malaria,2024,18,4407,12
India,Measles,2024,18,7254,49
India,Yellow Fever,2024,18,6185,502
India,Dengue,2024,19,7225,3
India,Cholera,2024,19,7006,105
India,Malaria,2024,19,7564,25
India,Measles,2024,19,8981,104
India,Yellow Fever,2024,19,7608,622
India,Dengue,2024,20,7537,6
India,Cholera,2024,20,6164,113
India,Malaria,2024,20,7204,19
India,Measles,2024,20,8709,93
India,Yellow Fever,2024,20,6946,550
India,Dengue,2024,21,6837,3
India,Cholera,2024,21,7072,96
India,Malaria,2024,21,7520,22
India,Measles,2024,21,5707,61
India,Yellow Fever,2024,21,8477,640
India,Dengue,2024,22,8412,4
India,Cholera,2024,22,3703,56
India,Malaria,2024,22,6382,26
India,Measles,2024,22,7100,80
India,Yellow Fever,2024,22,7880,656
India,Dengue,2024,23,450011,240
India,Cholera,2024,23,6262,86
India,Malaria,2024,23,6719,28
India,Measles,2024,23,8216,82
India,Yellow Fever,2024,23,4450,348
India,Dengue,2024,24,780078,362
India,Cholera,2024,24,1256488,18776
India,Malaria,2024,24,7028,23
India,Measles,2024,24,7477,68
India,Yellow Fever,2024,24,7097,548
India,Dengue,2024,25,670778,353
India,Cholera,2024,25,801987,12125
India,Malaria,2024,25,202826,577
India,Measles,2024,25,2969,40
India,Yellow Fever,2024,25,7923,630
India,Dengue,2024,26,937622,454
India,Cholera,2024,26,811792,11938
India,Malaria,2024,26,7859,20
India,Measles,2024,26,8161,101
India,Yellow Fever,2024,26,6672,530
India,Dengue,2024,27,753351,391
India,Cholera,2024,27,668749,9985
India,Malaria,2024,27,152084,442
India,Measles,2024,27,8162,73
India,Yellow Fever,2024,27,9252,713
India,Dengue,2024,28,1480984,735
India,Cholera,2024,28,1066891,15970
India,Malaria,2024,28,375374,1134
India,Measles,2024,28,9423,95
India,Yellow Fever,2024,28,6067,467
India,Dengue,2024,29,1328790,698
India,Cholera,2024,29,653536,9836
India,Malaria,2024,29,416184,1219
India,Measles,2024,29,6425,70
India,Yellow Fever,2024,29,4551,362
India,Dengue,2024,30,1603490,791
India,Cholera,2024,30,1020509,15352
India,Malaria,2024,30,721432,2091
India,Measles,2024,30,7658,68
India,Yellow Fever,2024,30,8099,624
India,Dengue,2024,31,1510946,737
India,Cholera,2024,31,826344,12425
India,Malaria,2024,31,776386,2329
India,Measles,2024,31,7197,82
India,Yellow Fever,2024,31,8578,688
India,Dengue,2024,32,1416259,677
India,Cholera,2024,32,717563,10643
India,Malaria,2024,32,688998,2013
India,Measles,2024,32,8167,97
India,Yellow Fever,2024,32,7810,589
India,Dengue,2024,33,1311180,686
India,Cholera,2024,33,501844,7507
India,Malaria,2024,33,553611,1685
India,Measles,2024,33,8679,93
India,Yellow Fever,2024,33,8878,755
India,Dengue,2024,34,1298192,636
India,Cholera,2024,34,496160,7541
India,Malaria,2024,34,959018,2783
India,Measles,2024,34,6784,69
India,Yellow Fever,2024,34,8756,668
India,Dengue,2024,35,1147723,572
India,Cholera,2024,35,488646,7345
India,Malaria,2024,35,1145594,3478
India,Measles,2024,35,8144,79
India,Yellow Fever,2024,35,9067,744
India,Dengue,2024,36,692339,355
India,Cholera,2024,36,7989,116
India,Malaria,2024,36,1005516,3087
India,Measles,2024,36,5887,58
India,Yellow Fever,2024,36,7869,666
India,Dengue,2024,37,449469,230
India,Cholera,2024,37,8299,126
India,Malaria,2024,37,1478929,4374
India,Measles,2024,37,5624,58
India,Yellow Fever,2024,37,5606,426
India,Dengue,2024,38,507391,219
India,Cholera,2024,38,5770,94
India,Malaria,2024,38,918430,2724
India,Measles,2024,38,6494,59
India,Yellow Fever,2024,38,7573,614
India,Dengue,2024,39,8706,5
India,Cholera,2024,39,8463,129
India,Malaria,2024,39,1357954,4009
India,Measles,2024,39,8137,72
India,Yellow Fever,2024,39,6182,526
India,Dengue,2024,40,7913,3
India,Cholera,2024,40,6904,83
India,Malaria,2024,40,1019819,3015
India,Measles,2024,40,6973,66
India,Yellow Fever,2024,40,6659,555
India,Dengue,2024,41,5343,6
India,Cholera,2024,41,7093,114
India,Malaria,2024,41,1544701,4432
India,Measles,2024,41,6240,59
India,Yellow Fever,2024,41,6661,552
India,Dengue,2024,42,5690,5
India,Cholera,2024,42,8825,133
India,Malaria,2024,42,528324,1652
India,Measles,2024,42,9018,86
India,Yellow Fever,2024,42,5131,402
India,Dengue,2024,43,7409,3
India,Cholera,2024,43,9402,153
India,Malaria,2024,43,791091,2384
India,Measles,2024,43,6596,61
India,Yellow Fever,2024,43,7778,619
India,Dengue,2024,44,3064,0
India,Cholera,2024,44,9430,141
India,Malaria,2024,44,463291,1351
India,Measles,2024,44,5163,50
India,Yellow Fever,2024,44,7672,589
India,Dengue,2024,45,8948,11
India,Cholera,2024,45,4226,72
India,Malaria,2024,45,193152,604
India,Measles,2024,45,4794,63
India,Yellow Fever,2024,45,6760,489
India,Dengue,2024,46,5948,3
India,Cholera,2024,46,6105,89
India,Malaria,2024,46,419704,1263
India,Measles,2024,46,5335,49
India,Yellow Fever,2024,46,8442,709
India,Dengue,2024,47,5967,7
India,Cholera,2024,47,9169,128
India,Malaria,2024,47,393814,1184
India,Measles,2024,47,5039,41
India,Yellow Fever,2024,47,6401,533
India,Dengue,2024,48,8888,1
India,Cholera,2024,48,4965,73
India,Malaria,2024,48,318513,941
India,Measles,2024,48,6911,76
India,Yellow Fever,2024,48,7919,594
India,Dengue,2024,49,8175,8
India,Cholera,2024,49,10469,141
India,Malaria,2024,49,330405,1003
India,Measles,2024,49,8109,73
India,Yellow Fever,2024,49,7243,586
India,Dengue,2024,50,7014,4
India,Cholera,2024,50,7276,96
India,Malaria,2024,50,6917,29
India,Measles,2024,50,5964,57
India,Yellow Fever,2024,50,7133,625
India,Dengue,2024,51,7224,3
India,Cholera,2024,51,7913,108
India,Malaria,2024,51,6560,14
India,Measles,2024,51,4963,58
India,Yellow Fever,2024,51,8900,746
India,Dengue,2024,52,6727,4
India,Cholera,2024,52,6512,99
India,Malaria,2024,52,7461,30
India,Measles,2024,52,231579,2348
India,Yellow Fever,2024,52,7112,579
India,Dengue,2025,1,5698,3
India,Cholera,2025,1,4952,82
India,Malaria,2025,1,7678,21
India,Measles,2025,1,338096,3498
India,Yellow Fever,2025,1,6518,511
India,Dengue,2025,2,7004,3
India,Cholera,2025,2,5866,90
India,Malaria,2025,2,5936,14
India,Measles,2025,2,470522,4689
India,Yellow Fever,2025,2,6491,499
India,Dengue,2025,3,6689,1
India,Cholera,2025,3,7044,104
India,Malaria,2025,3,5203,22
India,Measles,2025,3,235117,2317
India,Yellow Fever,2025,3,7427,591
India,Dengue,2025,4,7217,2
India,Cholera,2025,4,5902,93
India,Malaria,2025,4,5032,10
India,Measles,2025,4,343018,3437
India,Yellow Fever,2025,4,6884,564
India,Dengue,2025,5,7296,4
India,Cholera,2025,5,6183,91
India,Malaria,2025,5,7166,13
India,Measles,2025,5,671335,6685
India,Yellow Fever,2025,5,7674,622
India,Dengue,2025,6,7299,5
India,Cholera,2025,6,11445,189
India,Malaria,2025,6,9012,23
India,Measles,2025,6,517066,5046
India,Yellow Fever,2025,6,7697,578
India,Dengue,2025,7,7759,2
India,Cholera,2025,7,6483,88
India,Malaria,2025,7,7793,22
India,Measles,2025,7,615787,6312
India,Yellow Fever,2025,7,7445,599
India,Dengue,2025,8,6148,5
India,Cholera,2025,8,6530,106
India,Malaria,2025,8,5643,20
India,Measles,2025,8,659412,6510
India,Yellow Fever,2025,8,5451,404
India,Dengue,2025,9,7385,3
India,Cholera,2025,9,7682,96
India,Malaria,2025,9,8504,19
India,Measles,2025,9,9443,86
India,Yellow Fever,2025,9,7518,559
India,Dengue,2025,10,8675,6
India,Cholera,2025,10,6565,112
India,Malaria,2025,10,6695,29
India,Measles,2025,10,714068,7109
India,Yellow Fever,2025,10,7086,591
India,Dengue,2025,11,6513,2
India,Cholera,2025,11,7425,107
India,Malaria,2025,11,8861,32
India,Measles,2025,11,7764,88
India,Yellow Fever,2025,11,6986,540
India,Dengue,2025,12,6502,2
India,Cholera,2025,12,6668,102
India,Malaria,2025,12,9144,26
India,Measles,2025,12,4149,45
India,Yellow Fever,2025,12,5736,462
India,Dengue,2025,13,8461,1
India,Cholera,2025,13,7358,121
India,Malaria,2025,13,10475,31
India,Measles,2025,13,6922,81
India,Yellow Fever,2025,13,7888,599
India,Dengue,2025,14,6443,3
India,Cholera,2025,14,5695,96
India,Malaria,2025,14,5908,12
India,Measles,2025,14,9350,85
India,Yellow Fever,2025,14,8124,624
India,Dengue,2025,15,6043,2
India,Cholera,2025,15,3583,49
India,Malaria,2025,15,4710,10
India,Measles,2025,15,8910,85
India,Yellow Fever,2025,15,7106,580
India,Dengue,2025,16,6112,3
India,Cholera,2025,16,5847,75
India,Malaria,2025,16,8449,24
India,Measles,2025,16,8258,92
India,Yellow Fever,2025,16,8603,676
India,Dengue,2025,17,5496,3
India,Cholera,2025,17,8417,136
India,Malaria,2025,17,6533,19
India,Measles,2025,17,8139,86
India,Yellow Fever,2025,17,6795,596
India,Dengue,2025,18,7228,6
India,Cholera,2025,18,9272,148
India,Malaria,2025,18,7206,16
India,Measles,2025,18,7205,79
India,Yellow Fever,2025,18,5570,415
India,Dengue,2025,19,6074,5
India,Cholera,2025,19,7973,114
India,Malaria,2025,19,6692,19
India,Measles,2025,19,6922,67
India,Yellow Fever,2025,19,6595,469
India,Dengue,2025,20,7196,5
India,Cholera,2025,20,7131,100
India,Malaria,2025,20,8227,19
India,Measles,2025,20,6404,61
India,Yellow Fever,2025,20,10683,841
India,Dengue,2025,21,8242,4
India,Cholera,2025,21,6624,96
India,Malaria,2025,21,5757,20
India,Measles,2025,21,6697,57
India,Yellow Fever,2025,21,7065,578
India,Dengue,2025,22,657698,382
India,Cholera,2025,22,6104,99
India,Malaria,2025,22,6151,12
India,Measles,2025,22,6483,76
India,Yellow Fever,2025,22,8584,683
India,Dengue,2025,23,620860,307
India,Cholera,2025,23,7255,122
India,Malaria,2025,23,5898,17
India,Measles,2025,23,7472,66
India,Yellow Fever,2025,23,4145,348
India,Dengue,2025,24,533302,271
India,Cholera,2025,24,6908,90
India,Malaria,2025,24,7107,15
India,Measles,2025,24,7737,79
